timestamp,fx,fy,fz,tx,ty,tz
32.1858890,-0.1327085,-0.7559172,-10.4524244,-0.0699025,-0.1423371,-0.0355225
32.1868890,-0.1278404,-0.8716252,-10.4466954,-0.0721744,-0.1409088,-0.0345036
32.1878890,-0.1204444,-0.8706343,-10.4139536,-0.0719926,-0.1399387,-0.0343346
32.1888890,-0.1566738,-0.8345637,-10.4837813,-0.0691940,-0.1417463,-0.0345071
32.1898890,-0.1088021,-0.8222568,-10.6288890,-0.0681125,-0.1449574,-0.0352599
32.1908890,-0.0914105,-0.8106311,-10.7649952,-0.0695186,-0.1495520,-0.0350040
32.1918890,-0.0981120,-0.7995262,-10.9872568,-0.0714823,-0.1527362,-0.0350937
32.1928890,-0.1072124,-0.7618679,-11.0606733,-0.0743557,-0.1567440,-0.0352930
32.1938890,-0.0862107,-0.7323364,-11.1674438,-0.0766750,-0.1589277,-0.0366735
32.1948890,-0.0200087,-0.7643484,-11.2463779,-0.0799453,-0.1621739,-0.0367925
32.1958890,-0.0439737,-0.7296346,-11.2325596,-0.0816771,-0.1638637,-0.0375021
32.1968890,-0.0369376,-0.7417352,-11.2860337,-0.0831165,-0.1661957,-0.0376833
32.1978890,0.0083068,-0.7938737,-11.1922816,-0.0856904,-0.1691171,-0.0388301
32.1988890,0.0011821,-0.8262979,-11.2486762,-0.0879630,-0.1713415,-0.0387014
32.1998890,0.0198662,-0.8509461,-11.2275906,-0.0920093,-0.1738917,-0.0394137
32.2008890,-0.0016423,-0.9016635,-11.0994268,-0.0948902,-0.1766242,-0.0398457
32.2018890,0.0084555,-0.9674062,-11.1629389,-0.0992809,-0.1798626,-0.0401171
32.2028890,0.0078978,-0.9613552,-11.1554275,-0.1025752,-0.1823396,-0.0405990
32.2038890,0.0044707,-1.0335810,-11.2147590,-0.1060334,-0.1848735,-0.0414895
32.2048890,0.0389711,-0.9999697,-11.1752551,-0.1092583,-0.1871855,-0.0419622
32.2058890,0.0272783,-1.0463610,-11.2174377,-0.1124818,-0.1898464,-0.0420660
32.2068890,0.0521214,-1.1028952,-11.2794602,-0.1162968,-0.1929210,-0.0424916
32.2078890,0.0664762,-1.0771014,-11.2529851,-0.1189263,-0.1954194,-0.0432783
32.2088890,0.0999054,-1.1182590,-11.3980272,-0.1226547,-0.1987558,-0.0444383
32.2098890,0.1070247,-1.1028410,-11.3050861,-0.1254802,-0.2022323,-0.0440287
32.2108890,0.1126846,-1.1906394,-11.4175929,-0.1292273,-0.2045847,-0.0439999
32.2118890,0.1200213,-1.1781680,-11.4598843,-0.1323088,-0.2074161,-0.0443430
32.2128890,0.1072846,-1.1990541,-11.4679406,-0.1351616,-0.2090304,-0.0446695
32.2138890,0.1451012,-1.2474844,-11.5612253,-0.1380879,-0.2115497,-0.0452594
32.2148890,0.1427593,-1.2633736,-11.4524854,-0.1412037,-0.2134287,-0.0458587
32.2158890,0.1640704,-1.3219981,-11.5802671,-0.1443863,-0.2157238,-0.0460701
32.2168890,0.2039400,-1.3205045,-11.6064971,-0.1472095,-0.2184550,-0.0462491
32.2178890,0.1485275,-1.3700231,-11.7982683,-0.1503297,-0.2210422,-0.0458581
32.2188890,0.2179734,-1.3572670,-11.6930636,-0.1538867,-0.2235430,-0.0471672
32.2198890,0.2051274,-1.4328191,-11.8710564,-0.1572000,-0.2261244,-0.0463791
32.2208890,0.2038451,-1.4563413,-11.7284879,-0.1605368,-0.2286616,-0.0472794
32.2218890,0.2080195,-1.4519628,-11.8526811,-0.1630274,-0.2316562,-0.0472576
32.2228890,0.2340766,-1.5531189,-11.8776236,-0.1656767,-0.2342474,-0.0471917
32.2238890,0.2351701,-1.5637244,-11.7908404,-0.1695852,-0.2351542,-0.0470207
32.2248890,0.2163988,-1.6165808,-11.8143419,-0.1715107,-0.2356836,-0.0461729
32.2076690,0.2389664,-1.6755435,-11.7026332,-0.1731286,-0.2363447,-0.0463697
32.2086690,0.1995549,-1.6853446,-11.8376864,-0.1739059,-0.2373482,-0.0459514
32.2096690,0.2502748,-1.7572266,-11.7633833,-0.1761113,-0.2387446,-0.0452251
32.2106690,0.2433709,-1.7614016,-11.7483521,-0.1764572,-0.2388869,-0.0444391
32.2116690,0.2025833,-1.7853175,-11.9004460,-0.1772098,-0.2388394,-0.0445725
32.2126690,0.2076861,-1.7164505,-12.1007840,-0.1775306,-0.2414492,-0.0448867
32.2136690,0.2085835,-1.7141642,-12.3825770,-0.1775893,-0.2444735,-0.0457703
32.2146690,0.2350144,-1.6413244,-12.4915562,-0.1805389,-0.2478549,-0.0466113
32.2156690,0.2621294,-1.6258828,-12.5859108,-0.1841037,-0.2517135,-0.0469756
32.2166690,0.2444167,-1.6331187,-12.7812135,-0.1877549,-0.2532212,-0.0478428
32.2176690,0.2664373,-1.5643438,-12.8714880,-0.1899047,-0.2553316,-0.0486729
32.2186690,0.2498140,-1.6373079,-12.9454228,-0.1925589,-0.2561441,-0.0498773
32.2196690,0.2650023,-1.6235435,-12.9469173,-0.1936034,-0.2588181,-0.0501970
32.2206690,0.2473258,-1.6401312,-12.8983470,-0.1952337,-0.2611999,-0.0509676
32.2216690,0.2448538,-1.6830400,-12.9413596,-0.1986052,-0.2636582,-0.0513854
32.2226690,0.2265698,-1.7407368,-12.7669627,-0.2023971,-0.2650126,-0.0525075
32.2236690,0.2164695,-1.7675392,-12.8605809,-0.2058084,-0.2677024,-0.0524759
32.2246690,0.2158014,-1.8027368,-12.6679630,-0.2094141,-0.2699490,-0.0541402
32.2256690,0.2217058,-1.8319413,-12.7959379,-0.2126903,-0.2721225,-0.0541200
32.2266690,0.2092759,-1.8497493,-12.8367458,-0.2155211,-0.2744922,-0.0544586
32.2276690,0.2143415,-1.8902467,-12.8631370,-0.2187064,-0.2763546,-0.0549479
32.2286690,0.2127908,-1.8661802,-12.9219282,-0.2217184,-0.2783569,-0.0557665
32.2296690,0.2589737,-1.8760265,-13.0640740,-0.2241529,-0.2818052,-0.0557498
32.2306690,0.2728501,-1.9571712,-13.0574552,-0.2276433,-0.2846758,-0.0559909
32.2316690,0.2856502,-1.9210164,-13.0799308,-0.2298660,-0.2871628,-0.0567160
32.2326690,0.3076761,-1.9911642,-13.1077152,-0.2332898,-0.2891692,-0.0572044
32.2336690,0.3296254,-1.9986700,-13.1503252,-0.2360113,-0.2918469,-0.0567625
32.2346690,0.3211673,-1.9915143,-13.2036589,-0.2376402,-0.2940481,-0.0572588
32.2356690,0.3357958,-2.0250950,-13.2643978,-0.2409317,-0.2964736,-0.0573708
32.2366690,0.3535163,-2.0737011,-13.2203347,-0.2431464,-0.2986090,-0.0576737
32.2376690,0.3476269,-2.0614079,-13.3287097,-0.2454125,-0.2997380,-0.0574109
32.2386690,0.3678068,-2.0902789,-13.3029976,-0.2479704,-0.3020023,-0.0575674
32.2396690,0.3500865,-2.1247130,-13.1574487,-0.2498872,-0.3024174,-0.0576771
32.2406690,0.3882607,-2.1886717,-13.0712563,-0.2530073,-0.3033649,-0.0557002
32.2416690,0.3785121,-2.2904276,-12.8907331,-0.2537984,-0.3013818,-0.0555515
32.2426690,0.3524878,-2.3075198,-12.8592530,-0.2539007,-0.3004272,-0.0538971
32.2436690,0.3522592,-2.3415100,-12.8214312,-0.2522941,-0.2999376,-0.0526225
32.2446690,0.3268546,-2.4023412,-12.9433538,-0.2493122,-0.2995743,-0.0528038
32.2456690,0.3258223,-2.2852121,-13.3020597,-0.2477777,-0.3038976,-0.0537965
32.2466690,0.2820202,-2.2335301,-13.7168116,-0.2486377,-0.3092875,-0.0548921
32.2476690,0.3193382,-2.1638784,-13.9625641,-0.2521444,-0.3132589,-0.0554715
32.2486690,0.3474533,-2.0938097,-14.0485107,-0.2574671,-0.3153826,-0.0561577
32.2496690,0.3523125,-2.0666824,-14.0969711,-0.2619864,-0.3162385,-0.0576047
32.2506690,0.3714279,-1.9925473,-14.2196427,-0.2636201,-0.3170974,-0.0588352
32.2516690,0.3874137,-1.9971599,-14.3006181,-0.2633559,-0.3185345,-0.0598793
32.2526690,0.3861594,-2.0166600,-14.2449322,-0.2629940,-0.3210212,-0.0607949
32.2536690,0.3557959,-2.0200174,-14.2270089,-0.2636896,-0.3226326,-0.0613387
32.2546690,0.3525867,-2.0841974,-14.0679528,-0.2670170,-0.3247705,-0.0620730
32.2556690,0.2945764,-2.1286973,-14.0902863,-0.2695621,-0.3260856,-0.0620100
32.2566690,0.2869771,-2.1747549,-13.9017530,-0.2737622,-0.3268844,-0.0631299
32.2576690,0.2907833,-2.2036417,-13.8922977,-0.2765068,-0.3290993,-0.0637619
32.2586690,0.2854867,-2.1943846,-13.9160073,-0.2789833,-0.3297350,-0.0651112
32.2596690,0.2955179,-2.2363545,-13.9553779,-0.2813421,-0.3322806,-0.0657580
32.2606690,0.2176267,-2.2078907,-13.9954360,-0.2844933,-0.3335351,-0.0664139
32.2616690,0.2991853,-2.2428258,-13.9901800,-0.2874353,-0.3361460,-0.0667355
32.2626690,0.3001653,-2.2207223,-14.0605423,-0.2891183,-0.3385246,-0.0674741
32.2636690,0.3055117,-2.2381181,-14.2202483,-0.2921453,-0.3411574,-0.0678562
32.2646690,0.3508825,-2.2328458,-14.1263548,-0.2942396,-0.3435325,-0.0683022
32.2656690,0.3422454,-2.2363433,-14.1969070,-0.2959641,-0.3455451,-0.0688823
32.2666690,0.3784995,-2.2149382,-14.1013185,-0.2977579,-0.3481207,-0.0693277
32.2676690,0.3665481,-2.2381981,-14.1868598,-0.2989772,-0.3499077,-0.0698310
32.2686690,0.3979090,-2.2957161,-14.1316765,-0.3024429,-0.3515207,-0.0702910
32.2696690,0.3794408,-2.2458395,-14.1329138,-0.3033681,-0.3530724,-0.0703001
32.2706690,0.3605001,-2.2745615,-14.1689849,-0.3049577,-0.3547964,-0.0709432
32.2716690,0.3806193,-2.2373304,-14.2091775,-0.3070134,-0.3563185,-0.0715175
32.2726690,0.3761167,-2.3080668,-14.1276067,-0.3084164,-0.3574823,-0.0724267
32.2736690,0.3546367,-2.2445040,-14.0985450,-0.3104067,-0.3591119,-0.0728999
32.2746690,0.3702778,-2.2664452,-14.2387444,-0.3121281,-0.3603145,-0.0730341
32.2756690,0.3611404,-2.3116767,-14.3111816,-0.3141947,-0.3617605,-0.0734563
32.2766690,0.3866242,-2.2757701,-14.1449664,-0.3153653,-0.3641244,-0.0745786
32.2776690,0.3584471,-2.3145409,-14.1995789,-0.3170487,-0.3644645,-0.0749147
32.2786690,0.3866527,-2.2702478,-14.2220741,-0.3188640,-0.3665221,-0.0753260
32.2796690,0.3377034,-2.3259962,-14.2057844,-0.3198174,-0.3671323,-0.0753194
32.2806690,0.3296062,-2.3500347,-14.1140328,-0.3219929,-0.3665296,-0.0747465
32.2816690,0.3223568,-2.3788171,-13.8991077,-0.3224868,-0.3655220,-0.0738091
32.2826690,0.3306905,-2.5279070,-13.6501258,-0.3221113,-0.3624580,-0.0724539
32.2836690,0.3167326,-2.5350020,-13.4409945,-0.3192554,-0.3597523,-0.0714272
32.2846690,0.2769178,-2.5497966,-13.7674416,-0.3127614,-0.3598989,-0.0713576
32.2856690,0.2777229,-2.3882007,-14.2333226,-0.3092186,-0.3662740,-0.0731660
32.2866690,0.2892660,-2.2768713,-14.6760894,-0.3084149,-0.3731527,-0.0746611
32.2876690,0.3299069,-2.2017841,-14.7993889,-0.3106728,-0.3770216,-0.0755045
32.2886690,0.3188640,-2.1263872,-14.8614239,-0.3147686,-0.3798158,-0.0761772
32.2896690,0.3662424,-1.9982088,-15.0520458,-0.3164946,-0.3810231,-0.0780628
32.2906690,0.3774334,-1.9439234,-15.1013265,-0.3166037,-0.3813962,-0.0796495
32.2916690,0.3332625,-1.9017324,-15.1890394,-0.3141547,-0.3812484,-0.0814717
32.2926690,0.3488333,-1.8905441,-15.0310021,-0.3133433,-0.3841452,-0.0825862
32.2936690,0.2940261,-1.9329408,-15.0080347,-0.3128487,-0.3852390,-0.0829629
32.2946690,0.2443714,-1.9859446,-14.8964525,-0.3154424,-0.3858524,-0.0834769
32.2956690,0.2042552,-2.0512763,-14.8022753,-0.3183018,-0.3872069,-0.0839974
32.2966690,0.1429808,-2.0956213,-14.6600518,-0.3220070,-0.3878214,-0.0851314
32.2976690,0.1493214,-2.1024294,-14.6040104,-0.3252438,-0.3883808,-0.0857505
32.2986690,0.1223720,-2.1192915,-14.6237522,-0.3269129,-0.3893792,-0.0866235
32.2996690,0.1230618,-2.1249698,-14.6518320,-0.3306544,-0.3915003,-0.0871971
32.3006690,0.1236439,-2.1355714,-14.6400262,-0.3325800,-0.3931181,-0.0876698
32.3016690,0.1436594,-2.1470931,-14.6141148,-0.3350092,-0.3948162,-0.0881398
32.3026690,0.1823069,-2.1247561,-14.5711595,-0.3373006,-0.3977143,-0.0881373
32.3036690,0.2070408,-2.1469457,-14.7108024,-0.3390041,-0.4001227,-0.0879588
32.3046690,0.2387995,-2.1443307,-14.6874630,-0.3419878,-0.4019344,-0.0884334
32.3056690,0.2404136,-2.1531284,-14.6592038,-0.3440514,-0.4040334,-0.0886665
32.3066690,0.2444313,-2.1858741,-14.7196791,-0.3470091,-0.4052411,-0.0886203
32.3572678,0.2875824,-2.2059313,-14.7250053,-0.3488180,-0.4084473,-0.0886293
32.3582678,0.2760806,-2.2302447,-14.7016412,-0.3520314,-0.4093251,-0.0889457
32.3592678,0.2921995,-2.2275474,-14.7302513,-0.3553522,-0.4110237,-0.0887366
32.3602678,0.2769656,-2.2208359,-14.7699403,-0.3574928,-0.4119587,-0.0890736
32.3612678,0.2804101,-2.2904924,-14.7458393,-0.3605536,-0.4138002,-0.0890726
32.3622678,0.2763082,-2.2575128,-14.8708007,-0.3630012,-0.4153203,-0.0893657
32.3632678,0.2818782,-2.3234857,-14.8413621,-0.3647112,-0.4165850,-0.0901390
32.3642678,0.2801047,-2.2893701,-15.0696708,-0.3676647,-0.4184362,-0.0897678
32.3652678,0.2883899,-2.3250401,-14.9909059,-0.3696074,-0.4200132,-0.0902927
32.3662678,0.2673126,-2.3111296,-14.9981669,-0.3721688,-0.4215637,-0.0902298
32.3672678,0.2786177,-2.3092797,-15.0056419,-0.3745044,-0.4228174,-0.0907122
32.3682678,0.2670892,-2.3600046,-15.1167335,-0.3779672,-0.4244573,-0.0910756
32.3692678,0.2670188,-2.3597431,-15.1215599,-0.3796220,-0.4261740,-0.0907723
32.3702678,0.2696624,-2.4107426,-15.0962612,-0.3823729,-0.4277219,-0.0910838
32.3712678,0.3042939,-2.3936406,-15.1867203,-0.3840965,-0.4290886,-0.0913602
32.3722678,0.2714616,-2.3939854,-15.1911540,-0.3861098,-0.4305221,-0.0915271
32.3732678,0.3128236,-2.4597276,-15.2157397,-0.3881401,-0.4321200,-0.0913832
32.3742678,0.2729324,-2.4422178,-15.1139106,-0.3884704,-0.4326167,-0.0913497
32.3752678,0.3088526,-2.5514037,-14.8933262,-0.3916191,-0.4321957,-0.0903370
32.3762678,0.3184749,-2.5841519,-14.5623802,-0.3921150,-0.4303837,-0.0893577
32.3772678,0.2688633,-2.6503865,-14.4419789,-0.3912638,-0.4289972,-0.0880537
32.3782678,0.3099264,-2.7327936,-14.4242278,-0.3898908,-0.4278296,-0.0867831
32.3792678,0.3180722,-2.7323794,-14.6210460,-0.3842214,-0.4287697,-0.0864380
32.3802678,0.3602313,-2.6701378,-15.0170409,-0.3833072,-0.4333733,-0.0875204
32.3812678,0.3692431,-2.5371190,-15.3328970,-0.3838313,-0.4375235,-0.0892900
32.3822678,0.4120732,-2.5181286,-15.6217605,-0.3893023,-0.4392243,-0.0902012
32.3832678,0.4040366,-2.4644842,-15.7972936,-0.3962937,-0.4409838,-0.0904559
32.3842678,0.3724653,-2.3678745,-15.9752061,-0.3997951,-0.4414420,-0.0921068
32.3852678,0.4023905,-2.3449868,-16.2017089,-0.4023678,-0.4432551,-0.0932179
32.3862678,0.3524542,-2.3058125,-16.1559981,-0.4003995,-0.4437066,-0.0949163
32.3872678,0.3158716,-2.3158708,-16.2504764,-0.3998354,-0.4456313,-0.0953378
32.3882678,0.3143645,-2.3539198,-16.1191689,-0.4014408,-0.4476749,-0.0957641
32.3892678,0.2236101,-2.4298123,-16.0029906,-0.4028937,-0.4467879,-0.0961907
32.3902678,0.2371157,-2.4691060,-15.8631489,-0.4060102,-0.4477767,-0.0959948
32.3912678,0.1746006,-2.5253479,-15.8060777,-0.4096617,-0.4477405,-0.0965324
32.3922678,0.1517540,-2.5830798,-15.7384250,-0.4144840,-0.4479736,-0.0968369
32.3932678,0.1572258,-2.5989108,-15.7495733,-0.4176368,-0.4486290,-0.0970880
32.3942678,0.1746204,-2.6465172,-15.7294303,-0.4217088,-0.4503225,-0.0977203
32.3952678,0.2007367,-2.6782388,-15.7431254,-0.4256468,-0.4522900,-0.0978966
32.3962678,0.2056094,-2.7109571,-15.7702606,-0.4287665,-0.4535943,-0.0980737
32.3972678,0.2483438,-2.7114969,-15.8334912,-0.4322862,-0.4559944,-0.0980342
32.3982678,0.2441748,-2.7644722,-15.8929022,-0.4354017,-0.4582519,-0.0980649
32.3992678,0.2885172,-2.7756958,-15.8562127,-0.4393263,-0.4606513,-0.0985378
32.4002678,0.3215707,-2.8117630,-15.9198103,-0.4429704,-0.4626829,-0.0984175
32.4012678,0.3423350,-2.8517493,-15.8955291,-0.4457858,-0.4646758,-0.0984182
32.4022678,0.3747121,-2.8480532,-16.0422171,-0.4489512,-0.4666255,-0.0977818
32.4032678,0.3632339,-2.8995570,-16.0696881,-0.4523909,-0.4680722,-0.0978805
32.4042678,0.4098889,-2.9157883,-15.9616148,-0.4549873,-0.4700908,-0.0980089
32.4052678,0.4056302,-2.9329486,-15.9541487,-0.4577916,-0.4714110,-0.0977045
32.4062678,0.4105647,-2.9646172,-16.0152121,-0.4609001,-0.4729136,-0.0974248
32.4072678,0.3884688,-2.9916599,-15.9216760,-0.4636125,-0.4741493,-0.0978701
32.4082678,0.3768116,-3.0263891,-15.9160413,-0.4669085,-0.4748454,-0.0978013
32.4092678,0.3892699,-3.0646419,-15.9943329,-0.4699089,-0.4759447,-0.0974485
32.4102678,0.4067980,-3.0573240,-16.0344147,-0.4716909,-0.4771631,-0.0973152
32.4112678,0.4115547,-3.0823486,-16.0118353,-0.4747304,-0.4779040,-0.0971621
32.4122678,0.3869823,-3.1094402,-15.9681159,-0.4769354,-0.4788483,-0.0966847
32.4132678,0.4590382,-3.1109744,-16.0799462,-0.4794643,-0.4809316,-0.0964237
32.4142678,0.4426913,-3.1093228,-16.1357238,-0.4812751,-0.4828077,-0.0954356
32.4152678,0.4572377,-3.1387127,-16.1229828,-0.4826661,-0.4845408,-0.0953568
32.4162678,0.4935398,-3.0978256,-16.0448479,-0.4842874,-0.4869453,-0.0949494
32.4172678,0.4743644,-3.1166172,-16.2501812,-0.4858251,-0.4885149,-0.0946372
32.4182678,0.4738245,-3.1530808,-16.3472369,-0.4896525,-0.4901735,-0.0942948
32.4192678,0.4498440,-3.1379490,-16.2840803,-0.4915156,-0.4918637,-0.0944384
32.4202678,0.4281024,-3.1775606,-16.2260581,-0.4945112,-0.4924555,-0.0947400
32.4212678,0.4774946,-3.1658235,-16.3560335,-0.4976210,-0.4941672,-0.0947235
32.4222678,0.4175878,-3.2051065,-16.2765066,-0.4997826,-0.4943171,-0.0952481
32.4232678,0.4574427,-3.2041877,-16.2698304,-0.5025909,-0.4968638,-0.0949461
32.4242678,0.3983373,-3.2414107,-16.3252263,-0.5049346,-0.4975103,-0.0952854
32.4252678,0.4279625,-3.2806699,-16.3199930,-0.5079215,-0.4985572,-0.0951372
32.4262678,0.4216688,-3.2567387,-16.3591817,-0.5099090,-0.5001353,-0.0952405
32.4272678,0.4324097,-3.3065491,-16.3687187,-0.5126696,-0.5008201,-0.0956427
32.4282678,0.4383908,-3.3084113,-16.3959108,-0.5156917,-0.5024264,-0.0953531
32.4292678,0.4472456,-3.3540616,-16.4029635,-0.5178954,-0.5039355,-0.0952834
32.4302678,0.4732866,-3.3476836,-16.4999810,-0.5215557,-0.5055383,-0.0956479
32.4312678,0.4363105,-3.3587041,-16.5191494,-0.5228171,-0.5064607,-0.0954247
32.4322678,0.4685244,-3.4250713,-16.4647313,-0.5265164,-0.5083662,-0.0957290
32.4332678,0.4606230,-3.3921662,-16.4865468,-0.5280804,-0.5095569,-0.0952776
32.4342678,0.4631247,-3.4428763,-16.5624210,-0.5308542,-0.5111186,-0.0953909
32.4352678,0.4649482,-3.4644096,-16.6381975,-0.5332024,-0.5124064,-0.0945667
32.4362678,0.4831556,-3.4819870,-16.5088061,-0.5351348,-0.5149128,-0.0948407
32.4372678,0.4848280,-3.4978925,-16.4168084,-0.5374039,-0.5152388,-0.0943474
32.4382678,0.4661459,-3.5299985,-16.5238318,-0.5391804,-0.5159696,-0.0933742
32.4392678,0.5059100,-3.5837964,-16.3227190,-0.5388683,-0.5162792,-0.0929057
32.4402678,0.5147632,-3.6143153,-16.0789661,-0.5408674,-0.5166462,-0.0921211
32.4412678,0.4964590,-3.6951484,-16.1255777,-0.5394810,-0.5164834,-0.0900918
32.4422678,0.5412243,-3.7113290,-15.8393026,-0.5381755,-0.5149494,-0.0893568
32.4432678,0.4979663,-3.7792145,-15.8341292,-0.5368659,-0.5142754,-0.0882483
32.4442678,0.4814848,-3.8031400,-16.0237190,-0.5335668,-0.5143928,-0.0871268
32.4452678,0.5146810,-3.7437377,-16.1821347,-0.5309459,-0.5153150,-0.0875684
32.4462678,0.5051909,-3.7142493,-16.6202334,-0.5323459,-0.5180141,-0.0885160
32.4472678,0.5153471,-3.6294330,-16.8633520,-0.5353983,-0.5217469,-0.0890936
32.4482678,0.5502382,-3.5940283,-17.1779027,-0.5388706,-0.5243936,-0.0892250
32.4492678,0.5536208,-3.5510566,-17.3666798,-0.5447876,-0.5257604,-0.0897915
32.4502678,0.5314371,-3.4818431,-17.4901487,-0.5467870,-0.5262800,-0.0902413
32.4512678,0.5390375,-3.4292677,-17.6102705,-0.5479120,-0.5275938,-0.0910759
32.4522678,0.5214432,-3.3817316,-17.6387894,-0.5471824,-0.5293165,-0.0910092
32.4532678,0.5043842,-3.4045169,-17.5011285,-0.5471567,-0.5309209,-0.0914273
32.4542678,0.4967205,-3.4017824,-17.4822583,-0.5471056,-0.5327292,-0.0911082
32.4552678,0.4579129,-3.4208058,-17.2801426,-0.5478648,-0.5340648,-0.0911159
32.4562678,0.4799964,-3.4685013,-17.1170551,-0.5491973,-0.5349991,-0.0909814
32.4340632,0.4339688,-3.4378752,-16.9161968,-0.5498922,-0.5351632,-0.0906807
32.4350632,0.4328257,-3.4972512,-16.8547638,-0.5518459,-0.5367623,-0.0903497
32.4360632,0.4939607,-3.4435271,-16.7428845,-0.5531950,-0.5389003,-0.0903993
32.4370632,0.4671877,-3.4793297,-16.6457879,-0.5549678,-0.5400803,-0.0906821
32.4380632,0.5187667,-3.4691642,-16.5515947,-0.5564935,-0.5422355,-0.0900313
32.4390632,0.5345639,-3.4472705,-16.5714628,-0.5576361,-0.5444600,-0.0898113
32.4400632,0.5888054,-3.4774568,-16.5813021,-0.5602063,-0.5466506,-0.0897460
32.4410632,0.6338177,-3.4499412,-16.4697808,-0.5619212,-0.5494996,-0.0893261
32.4420632,0.6471028,-3.4765973,-16.4552985,-0.5629432,-0.5517812,-0.0890109
32.4430632,0.6767580,-3.4812876,-16.4132762,-0.5654640,-0.5540373,-0.0890853
32.4440632,0.7271900,-3.5010806,-16.4029022,-0.5671039,-0.5560872,-0.0889314
32.4450632,0.7431512,-3.5316653,-16.4082783,-0.5688529,-0.5576496,-0.0890951
32.4460632,0.7174603,-3.4874508,-16.4787707,-0.5701710,-0.5589727,-0.0885828
32.4470632,0.7421545,-3.5371610,-16.5035490,-0.5722572,-0.5595844,-0.0887530
32.4480632,0.7608923,-3.5072557,-16.5604958,-0.5740069,-0.5614836,-0.0880023
32.4490632,0.7566691,-3.5671869,-16.4117585,-0.5752864,-0.5628378,-0.0883407
32.4500632,0.8022128,-3.5648759,-16.4716715,-0.5776103,-0.5644023,-0.0881385
32.4510632,0.7658464,-3.5761876,-16.5759696,-0.5790630,-0.5652522,-0.0877120
32.4520632,0.7667030,-3.5997289,-16.6174854,-0.5812651,-0.5660502,-0.0873437
32.4530632,0.7558631,-3.5659587,-16.5681170,-0.5821504,-0.5673703,-0.0878022
32.4540632,0.7529864,-3.6256269,-16.5728532,-0.5837931,-0.5687693,-0.0874934
32.4550632,0.7541004,-3.6005861,-16.5795554,-0.5855923,-0.5693808,-0.0871933
32.4560632,0.7410222,-3.5974579,-16.7334203,-0.5864310,-0.5701523,-0.0865487
32.4570632,0.7538929,-3.6248574,-16.6757683,-0.5893131,-0.5716058,-0.0867732
32.4580632,0.7599963,-3.6284794,-16.7462851,-0.5905121,-0.5734694,-0.0864128
32.4590632,0.7860537,-3.6540631,-16.8043042,-0.5925550,-0.5751396,-0.0859717
32.4600632,0.7817954,-3.6387779,-16.6878773,-0.5932476,-0.5755625,-0.0866382
32.4610632,0.7739283,-3.6870807,-16.7296602,-0.5956552,-0.5762824,-0.0863468
32.4620632,0.7915437,-3.6695991,-16.7700757,-0.5973413,-0.5775100,-0.0856668
32.4630632,0.7875552,-3.6621785,-16.6024460,-0.5980848,-0.5784859,-0.0866274
32.4640632,0.7975123,-3.6905871,-16.7805806,-0.6005162,-0.5792979,-0.0855267
32.4650632,0.8424540,-3.7487466,-16.6817920,-0.6012803,-0.5813538,-0.0858812
32.4660632,0.7982933,-3.7371892,-16.7533084,-0.6026972,-0.5816771,-0.0848975
32.4670632,0.8644029,-3.6996870,-16.7410468,-0.6035416,-0.5832956,-0.0849790
32.4680632,0.8472436,-3.7454737,-16.5964180,-0.6057290,-0.5834323,-0.0854019
32.4690632,0.8627714,-3.7174252,-16.5501956,-0.6068024,-0.5847158,-0.0848456
32.4700632,0.8506498,-3.7242480,-16.5702356,-0.6078500,-0.5855746,-0.0842314
32.4710632,0.8578750,-3.7505753,-16.6425925,-0.6095902,-0.5868816,-0.0844974
32.4720632,0.8891176,-3.7315714,-16.5280671,-0.6103833,-0.5884691,-0.0842276
32.4730632,0.8791482,-3.7842941,-16.5693396,-0.6125131,-0.5880352,-0.0844033
32.4740632,0.8911087,-3.7717077,-16.5194007,-0.6128633,-0.5901159,-0.0837631
32.4750632,0.8799169,-3.7744495,-16.5584567,-0.6142404,-0.5896750,-0.0835482
32.4760632,0.9116925,-3.7830792,-16.6298440,-0.6154789,-0.5917572,-0.0833444
32.4770632,0.8932319,-3.7876762,-16.5675626,-0.6169999,-0.5920880,-0.0830156
32.4780632,0.9247645,-3.7620300,-16.5556970,-0.6179382,-0.5928552,-0.0824708
32.4790632,0.9210611,-3.7847276,-16.5425055,-0.6191163,-0.5935877,-0.0823130
32.4800632,0.8981497,-3.8287964,-16.6298247,-0.6201651,-0.5936021,-0.0818757
32.4810632,0.9133460,-3.7939331,-16.6008770,-0.6211989,-0.5941343,-0.0814823
32.4820632,0.9014734,-3.7809739,-16.5515302,-0.6220925,-0.5951582,-0.0820953
32.4830632,0.9324251,-3.8438672,-16.5932496,-0.6237518,-0.5959299,-0.0808614
32.4840632,0.9154002,-3.8431503,-16.5756016,-0.6237423,-0.5959685,-0.0808550
32.4850632,0.9439469,-3.8238412,-16.4328739,-0.6258820,-0.5967985,-0.0808936
32.4860632,0.9743557,-3.8262062,-16.6226316,-0.6269400,-0.5978553,-0.0804189
32.4870632,0.9323561,-3.8397466,-16.6226076,-0.6272073,-0.5977861,-0.0797150
32.4880632,0.9674053,-3.8460041,-16.6146783,-0.6292590,-0.5983081,-0.0796427
32.4890632,0.9239182,-3.8405109,-16.5787856,-0.6290399,-0.5980229,-0.0794727
32.4900632,0.9308842,-3.8985791,-16.5524436,-0.6309967,-0.5987622,-0.0789979
